p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,url
184.0,0.038,0.25,3.0,55.0,57.0,525.1494,80.457,11.0,10.0,0.0,http://www.cbwe.gov.in
184.0,0.0707,0.2337,0.0,0.0,42.0,888.9365,94.912,28.0,10.0,11.0,http://www.cpcl.co.in
184.0,0.1196,0.0543,3.0,148.0,17.0,694.2969,85.6957,35.0,12.0,1.0,http://www.aed.tn.gov.in
184.0,0.1413,0.75,1.0,5.0,14.0,1023.1631,92.5047,53.0,22.0,5.0,http://www.aeroindia.in
184.0,0.1467,0.1359,0.0,4.0,29.0,941.5762,82.7419,13.0,8.0,10.0,https://cloud.gov.in
184.0,0.288,0.2772,0.0,373.0,60.0,3081.3643,87.5897,71.0,14.0,16.0,http://www.rmc.gov.in
184.0,0.6359,0.0815,0.0,7.0,22.0,816.0059,96.7818,15.0,16.0,2.0,http://cpcbbrms.nic.in
185.0,0.027,0.0324,2.0,30.0,25.0,1619.9863,95.2007,31.0,16.0,1.0,http://www.kescpcr.kerala.gov.in
185.0,0.0378,0.1297,2.0,41.0,35.0,3219.9492,90.5525,82.0,12.0,0.0,http://beedpolice.gov.in
185.0,0.0811,0.2432,2.0,4.0,46.0,1116.0762,97.8626,38.0,16.0,1.0,http://labour.tripura.gov.in
185.0,0.0865,0.2162,0.0,9.0,34.0,3745.2607,88.4135,36.0,20.0,4.0,http://smartcities.gov.in
185.0,0.1081,0.1135,0.0,4.0,38.0,993.3477,96.9739,18.0,15.0,1.0,http://dadenggiri.gov.in
185.0,0.1622,0.0865,0.0,12.0,2.0,5.2461,0.0,1.0,6.0,0.0,http://www.pon.nic.in/results
186.0,0.0,0.0538,0.0,11.0,2.0,302.6611,97.3164,9.0,4.0,1.0,http://www.roerich.kar.nic.in
186.0,0.0,0.0538,1.0,93.0,21.0,829.1201,95.0097,34.0,12.0,0.0,http://dirtexmah.gov.in
186.0,0.0215,0.086,1.0,33.0,32.0,482.4473,98.5169,6.0,2.0,3.0,http://etawahcourt.up.nic.in
186.0,0.0591,0.0484,1.0,13.0,31.0,2786.7754,97.715,40.0,23.0,0.0,http://civilhospitalamdavad.org
186.0,0.1344,0.2796,2.0,4.0,38.0,6975.6357,60.9533,38.0,15.0,0.0,http://asifabad.telangana.gov.in
187.0,0.0,0.0214,0.0,1.0,19.0,393.8125,66.5133,25.0,10.0,1.0,http://agedures.up.nic.in
187.0,0.0,0.0749,1.0,47.0,14.0,144.3057,91.9117,17.0,12.0,1.0,http://www.tnhealth.org
187.0,0.0,0.0909,0.0,34.0,26.0,555.0068,84.9863,27.0,9.0,1.0,http://banda.nic.in
187.0,0.0,0.107,0.0,4.0,51.0,1998.1943,25.4377,29.0,10.0,23.0,http://forest.mizoram.gov.in
187.0,0.0,0.1123,0.0,31.0,21.0,355.7988,98.2607,7.0,6.0,1.0,http://www.ozonecell.com
187.0,0.0,0.2567,0.0,39.0,14.0,919.3125,98.9443,41.0,10.0,0.0,http://www.kvkokrajhar.org
187.0,0.0107,0.2086,1.0,19.0,24.0,373.1621,74.9679,11.0,4.0,1.0,http://gmch.gov.in
187.0,0.0481,0.1658,1.0,19.0,11.0,1391.207,97.2778,6.0,15.0,14.0,http://www.ard.rajasthan.gov.in
187.0,0.0535,0.4011,0.0,20.0,6.0,5125.9336,99.2468,4.0,16.0,7.0,http://aecstar1.ac.in
187.0,0.0749,0.4171,0.0,284.0,41.0,2707.4629,99.1282,42.0,9.0,2.0,http://www.coep.org.in
187.0,2.3048,0.615,1.0,20.0,13.0,149.9844,89.6467,3.0,12.0,9.0,http://www.kvcoimbatore.tn.nic.in
188.0,0.0,0.0798,0.0,4.0,42.0,1653.0596,13.0599,26.0,6.0,9.0,http://coop.mizoram.gov.in
188.0,0.0,0.266,0.0,28.0,25.0,769.7627,95.6867,22.0,17.0,12.0,http://tsmdc.telangana.gov.in
188.0,0.0,0.2872,0.0,53.0,12.0,125.5918,96.8928,21.0,7.0,17.0,http://www.textbooksonline.tn.nic.in
188.0,0.1011,0.0851,2.0,15.0,32.0,1172.1846,88.8534,37.0,16.0,4.0,http://edistrict.tripura.gov.in
188.0,0.1011,0.117,1.0,5.0,25.0,2513.2783,86.3418,9.0,10.0,6.0,http://www.texfed.kerala.gov.in
188.0,0.117,0.1862,1.0,11.0,24.0,1033.9521,95.2152,9.0,15.0,7.0,http://www.iitm.ac.in
188.0,0.4096,0.2128,3.0,9.0,48.0,954.2783,72.0077,12.0,16.0,12.0,http://homeguardsharyana.gov.in
188.0,0.4787,1.0266,0.0,89.0,11.0,4.7822,43.6185,3.0,5.0,22.0,http://orissaresults.nic.in
188.0,0.617,0.9415,0.0,27.0,28.0,897.9873,96.2889,27.0,17.0,7.0,http://jnvrayagada.nic.in
189.0,0.0,0.0476,4.0,65.0,30.0,430.2246,97.3771,42.0,11.0,1.0,http://himachal.gov.in/index.php?lang=1&dpt_id=172
189.0,0.0106,0.0952,0.0,21.0,7.0,36.5957,75.7192,9.0,3.0,2.0,http://www.goavigilance.nic.in
189.0,0.0159,0.0053,0.0,9.0,51.0,210.8896,87.5199,16.0,13.0,0.0,http://www.thrikkakara.lsgkerala.gov.in
189.0,0.0159,0.3333,0.0,113.0,21.0,122.7646,78.4466,18.0,13.0,17.0,http://nicwb.nic.in
189.0,0.0476,1.2646,1.0,436.0,31.0,3292.4092,99.0822,63.0,14.0,25.0,http://www.gunturcorporation.org
189.0,0.0688,0.3492,2.0,50.0,28.0,956.5557,95.3431,41.0,15.0,36.0,http://betivadhaao.gujarat.gov.in
189.0,0.0899,0.0794,0.0,5.0,22.0,928.9102,95.3827,13.0,12.0,0.0,http://www.odishateachers.gov.in
189.0,0.1058,0.1217,1.0,8.0,14.0,1799.8311,83.6796,15.0,14.0,2.0,http://www.kscbc.kerala.gov.in
189.0,0.3175,0.2593,1.0,12.0,42.0,1294.1787,98.2547,32.0,15.0,5.0,http://mahafireservice.gov.in
190.0,0.0,0.0579,0.0,13.0,9.0,27.7021,87.905,2.0,11.0,0.0,http://rmsa.cg.gov.in
190.0,0.0,0.4737,1.0,332.0,39.0,6385.1855,99.1996,23.0,14.0,7.0,http://www.mids.ac.in
190.0,0.0,0.6474,0.0,0.0,3.0,985.001,97.4119,59.0,7.0,24.0,http://www.textbookcorp.tn.nic.in
190.0,0.0,0.6842,0.0,42.0,10.0,254.1836,97.8085,8.0,13.0,8.0,http://spst.up.nic.in
190.0,0.0105,0.2316,0.0,2.0,40.0,13546.4854,99.7372,30.0,8.0,7.0,http://haryanafood.gov.in
190.0,0.0263,0.2842,0.0,9.0,42.0,606.4893,88.2461,29.0,7.0,13.0,http://www.ipindia.nic.in/gi.htm
190.0,0.0368,0.1632,0.0,10.0,46.0,486.7012,66.2929,13.0,10.0,4.0,http://planning.kar.nic.in
190.0,0.0474,0.1474,2.0,1.0,36.0,697.3613,94.8944,25.0,13.0,1.0,http://www.sec.tripura.gov.in
190.0,0.0737,0.1684,0.0,4.0,0.0,5.2617,0.0,1.0,2.0,7.0,http://www.bmtpc.org
190.0,0.1158,0.4947,0.0,39.0,36.0,4204.2803,99.9017,14.0,12.0,18.0,http://csgrc.res.in
190.0,0.5053,0.8526,1.0,171.0,40.0,120.5576,66.7277,12.0,6.0,83.0,http://www.dchfcdelhi.nic.in
191.0,0.0,0.0628,1.0,8.0,7.0,617.002,91.3219,14.0,16.0,0.0,http://rrbchennai.gov.in
191.0,0.0,0.1257,0.0,0.0,7.0,92.0146,86.9692,14.0,8.0,1.0,http://slbtc.kar.nic.in
191.0,0.0157,0.1361,0.0,9.0,20.0,26.8691,63.3968,1.0,8.0,0.0,http://mnreda.gov.in
191.0,0.0314,0.1152,2.0,13.0,31.0,1390.5635,98.1213,29.0,10.0,0.0,http://cpwdpms.gov.in
191.0,0.1518,0.356,1.0,48.0,30.0,729.7441,95.8639,10.0,11.0,0.0,http://www.tcs.tifr.res.in
192.0,0.0104,0.151,1.0,1.0,48.0,32320.7227,99.71,53.0,22.0,0.0,http://www.gujarattourism.com
192.0,0.0104,0.1562,1.0,7.0,25.0,1041.3945,88.6009,8.0,11.0,1.0,http://www.stationery.kerala.gov.in
192.0,0.0104,0.1667,1.0,91.0,18.0,9.8994,53.2406,3.0,4.0,7.0,http://jail.cg.gov.in
192.0,0.0208,0.3229,0.0,0.0,26.0,2494.5293,99.5455,23.0,13.0,1.0,http://www.ksinc.in
192.0,0.0729,0.0729,3.0,40.0,25.0,2532.1074,96.3772,33.0,10.0,1.0,http://www.dic.kerala.gov.in
192.0,0.099,0.2344,0.0,6.0,48.0,891.6221,90.1897,7.0,9.0,4.0,http://pmjdy.gov.in
192.0,0.1354,0.1406,0.0,5.0,56.0,1298.3545,95.4649,23.0,7.0,3.0,http://dpns.assam.gov.in
192.0,0.1719,0.4479,1.0,16.0,23.0,2816.7617,92.3313,48.0,18.0,48.0,http://cgwrd.gov.in
192.0,0.7604,0.2292,1.0,10.0,50.0,5043.2852,98.5605,65.0,11.0,0.0,http://www.nrl.co.in
193.0,0.0,0.1244,0.0,4.0,56.0,1476.5107,0.9701,26.0,4.0,8.0,http://tobaccocontrol.mizoram.gov.in
193.0,0.0,0.2953,0.0,21.0,27.0,102.3916,89.1234,8.0,9.0,1.0,http://www.kfcsc.com
193.0,0.0052,0.1244,0.0,78.0,8.0,249.6904,92.9401,17.0,7.0,2.0,http://ahrc.gov.in
193.0,0.0725,0.4715,0.0,5.0,36.0,8286.1836,93.1424,45.0,15.0,12.0,http://www.ihmgurdaspur.org
193.0,0.0881,0.4767,0.0,91.0,45.0,318.6953,93.0552,21.0,10.0,16.0,http://sikkim.nic.in
193.0,0.0984,0.1088,1.0,10.0,31.0,3761.5693,95.9998,40.0,9.0,3.0,http://ssa.ap.gov.in
193.0,0.1865,0.0518,0.0,63.0,3.0,147.8438,88.0423,28.0,9.0,1.0,http://dmrcjodhpur.nic.in
194.0,0.0,0.067,1.0,63.0,24.0,536.5557,96.7659,30.0,15.0,1.0,http://www.iriset.indianrailways.gov.in
194.0,0.0,0.3711,1.0,147.0,39.0,1320.5449,97.2736,24.0,13.0,2.0,http://autmdu.ac.in
194.0,0.0979,0.232,2.0,22.0,24.0,1664.5361,97.5386,18.0,6.0,15.0,http://sikar.rajasthan.gov.in
194.0,0.1959,0.9845,3.0,134.0,27.0,99.1807,65.9377,20.0,12.0,36.0,http://registrarfirms.mp.gov.in
194.0,0.3814,0.1598,2.0,12.0,26.0,162.0059,85.7023,16.0,7.0,8.0,http://rajsanskrit.nic.in
194.0,0.5103,0.2113,0.0,11.0,49.0,2423.002,97.065,65.0,11.0,6.0,http://dmibhopal.nic.in
195.0,0.0,0.1846,0.0,19.0,6.0,84.665,94.7472,5.0,16.0,0.0,http://opsconline.gov.in
195.0,0.0,0.1949,0.0,37.0,14.0,109.7227,89.3722,13.0,5.0,0.0,http://jnvnuapada.nic.in
195.0,0.0,0.3846,0.0,91.0,22.0,13422.2949,99.7605,33.0,10.0,3.0,http://www.kvdeoli.org
195.0,0.0,0.4615,1.0,139.0,34.0,479.5918,96.4407,20.0,12.0,14.0,http://bcasindia.gov.in
195.0,0.0103,0.0154,0.0,0.0,25.0,116.0215,89.2977,5.0,6.0,1.0,http://igpamravatirange.gov.in
195.0,0.1231,0.2,0.0,39.0,53.0,1684.7529,95.6074,15.0,9.0,5.0,http://www.iiitd.ac.in
195.0,0.1949,0.1538,3.0,25.0,2.0,5762.7764,81.6884,31.0,11.0,23.0,http://www.cghandicraft.com
195.0,0.2769,0.4205,1.0,48.0,19.0,603.4512,97.5628,19.0,15.0,5.0,http://kvkpoonch.nic.in
196.0,0.0,0.0255,0.0,81.0,16.0,133.8438,90.3755,19.0,11.0,1.0,http://jhr2.nic.in/egazette
196.0,0.0,0.0816,4.0,94.0,24.0,2002.8145,99.1848,40.0,17.0,0.0,http://gsfdcltd.co.in
196.0,0.0,0.3469,0.0,281.0,17.0,123.1133,91.0937,83.0,9.0,11.0,http://www.apprentice-engineer.com
196.0,0.0102,0.2092,0.0,75.0,19.0,114.4219,81.1783,13.0,11.0,1.0,http://orissaveterinarycouncil.com
196.0,0.0408,0.4694,0.0,9.0,42.0,454.5273,50.9019,10.0,4.0,5.0,http://meghalaya.gov.in/megportal/edistrict
196.0,0.0765,0.4082,1.0,26.0,43.0,1091.9268,94.076,22.0,16.0,0.0,http://mizoslsa.mizoram.gov.in
196.0,0.0867,0.6071,1.0,99.0,26.0,355.418,92.9965,11.0,11.0,24.0,http://districtcourt-dantewada.gov.in
196.0,0.1071,0.1531,1.0,17.0,31.0,1257.8057,96.0321,45.0,8.0,5.0,http://gmcnagpur.gov.in
196.0,0.199,0.3265,5.0,11.0,8.0,440.8135,58.4167,4.0,7.0,14.0,http://eproc.karnataka.gov.in
197.0,0.0,0.0863,1.0,10.0,53.0,1453.2588,91.2345,70.0,11.0,2.0,http://www.utrenvis.nic.in
197.0,0.0,0.1371,1.0,3.0,24.0,853.46,95.7255,12.0,17.0,1.0,http://www.bput.ac.in/results
197.0,0.0,0.2132,0.0,133.0,12.0,764.0967,97.6569,30.0,17.0,0.0,http://www.tniuscbe.org
197.0,0.0,0.2843,0.0,113.0,38.0,234.1797,87.1693,44.0,10.0,3.0,http://www.prbdb.gov.in
197.0,0.0,0.2893,1.0,85.0,30.0,339.2979,76.0794,23.0,13.0,21.0,http://chdmktcommittee.gov.in
197.0,0.0102,0.1371,0.0,56.0,23.0,1368.8896,97.9944,32.0,18.0,8.0,http://mprenewable.nic.in
197.0,0.0203,0.1777,0.0,89.0,24.0,1145.7188,98.1729,63.0,12.0,5.0,http://www.icf.indianrailways.gov.in
197.0,0.0305,0.2132,0.0,77.0,39.0,2404.1279,91.2463,175.0,12.0,4.0,http://www.cr.indianrailways.gov.in
197.0,0.0406,0.066,0.0,8.0,39.0,577.4932,96.0274,16.0,7.0,0.0,http://trb.tripura.gov.in
197.0,0.0457,1.0558,0.0,2.0,5.0,759.7402,95.9233,8.0,15.0,6.0,http://lawngtlai.nic.in
197.0,0.0964,0.4975,3.0,43.0,26.0,32264.1279,99.7916,54.0,15.0,19.0,http://pgsindia-ncof.gov.in
197.0,0.4213,0.2792,0.0,18.0,31.0,672.3457,92.4069,13.0,12.0,4.0,http://haryanait.gov.in
198.0,0.0,0.1162,1.0,56.0,21.0,2043.9131,99.2989,42.0,18.0,1.0,http://www.iritm.indianrailways.gov.in
198.0,0.0,0.2071,0.0,1.0,25.0,3364.9648,99.0062,25.0,18.0,0.0,http://www.barasatmunicipality.org
198.0,0.0,2.2121,0.0,60.0,19.0,280.084,96.2361,16.0,8.0,35.0,http://srikakulam.ap.nic.in
198.0,0.0101,0.6212,1.0,192.0,32.0,773.1191,96.4948,21.0,20.0,11.0,http://cja.gov.in
198.0,0.0152,0.6616,22.0,71.0,42.0,272.5508,78.1513,4.0,6.0,30.0,http://mja.gov.in
198.0,0.0303,0.2121,0.0,1.0,21.0,1328.3643,87.2887,9.0,5.0,0.0,http://pmawards.gov.in
198.0,0.0354,0.1818,3.0,5.0,21.0,1748.8057,98.1751,18.0,6.0,0.0,http://www.chdservices.gov.in
198.0,0.0354,0.4091,0.0,6.0,37.0,1008.1484,93.8027,26.0,12.0,34.0,http://www.ncmrwf.gov.in
198.0,0.0606,0.0505,0.0,6.0,17.0,129.4053,91.5335,9.0,8.0,0.0,http://ddkguwahati.gov.in
198.0,0.0859,0.7879,2.0,65.0,14.0,2392.29,98.592,26.0,15.0,24.0,http://finance.kar.nic.in
198.0,0.298,0.1414,0.0,8.0,15.0,3520.3623,97.9081,34.0,7.0,19.0,http://prosecution.rajasthan.gov.in
199.0,0.0,0.0201,1.0,126.0,48.0,6568.6543,99.4695,47.0,20.0,0.0,http://agriodisha.nic.in
199.0,0.005,0.1106,2.0,1.0,27.0,11465.8672,4.7764,46.0,13.0,2.0,http://aplm.gov.in
199.0,0.0553,1.4171,0.0,24.0,52.0,5288.3701,94.5097,102.0,19.0,34.0,http://ahmedabadcity.gov.in
199.0,0.0804,0.1709,0.0,11.0,30.0,603.6904,70.3418,15.0,16.0,2.0,http://www.apexhitech.gov.in
199.0,0.1156,0.2613,0.0,9.0,11.0,3109.3604,98.6178,17.0,12.0,3.0,http://www.takimunicipality.in
199.0,0.1307,0.0603,0.0,13.0,11.0,18.96,62.5393,4.0,4.0,1.0,http://jkil.gov.in
199.0,0.1307,0.3015,2.0,4.0,42.0,4396.1943,38.002,41.0,14.0,0.0,http://sircilla.telangana.gov.in
199.0,0.1457,0.1608,0.0,3.0,44.0,61916.458,99.6412,26.0,6.0,1.0,http://tsiic.telangana.gov.in
199.0,0.1558,0.0704,0.0,3.0,12.0,2385.8428,90.9558,12.0,11.0,6.0,http://www.arunachalilp.com
200.0,0.0,0.01,0.0,13.0,4.0,226.4482,97.1973,17.0,7.0,0.0,http://nccr.iitm.ac.in
200.0,0.0,0.06,0.0,1.0,38.0,6986.6201,99.5427,38.0,16.0,5.0,http://www.melghattiger.gov.in
200.0,0.02,0.27,0.0,6.0,44.0,1005.877,98.6211,18.0,14.0,1.0,http://rashtrapatisachivalaya.gov.in
200.0,0.03,0.24,1.0,4.0,22.0,906.667,98.0331,45.0,17.0,0.0,http://iittmsouth.org
200.0,0.035,0.2,0.0,66.0,3.0,704.6309,90.3799,21.0,11.0,1.0,http://gbpssi.nic.in
200.0,0.055,0.1,0.0,9.0,21.0,275.8506,91.7032,6.0,9.0,0.0,http://www.mpbiotech.nic.in
200.0,0.075,0.12,4.0,18.0,36.0,1210.7441,94.0056,40.0,14.0,1.0,http://chdsdmcentral.gov.in
200.0,0.145,0.19,0.0,6.0,64.0,912.3145,93.5202,21.0,10.0,3.0,http://asamb.in
200.0,0.3,0.24,0.0,41.0,49.0,2210.8174,92.0902,34.0,13.0,3.0,http://drugs.kar.nic.in
201.0,0.0,0.1741,0.0,77.0,19.0,311.7148,90.0516,65.0,14.0,12.0,http://www.cmlre.gov.in
201.0,0.0,0.2139,0.0,0.0,46.0,1721.1992,93.6374,23.0,13.0,16.0,http://coconutboard.gov.in
201.0,0.1045,0.1244,2.0,7.0,34.0,2122.0908,98.6322,13.0,9.0,0.0,http://cacp.dacnet.nic.in
202.0,0.0,0.2772,0.0,148.0,53.0,480.7568,82.7908,27.0,6.0,36.0,http://www.tnstc.gov.in
202.0,0.0,0.6287,1.0,114.0,27.0,12210.2725,99.7469,35.0,12.0,13.0,http://kvno1kota.nic.in
202.0,0.0198,0.099,0.0,32.0,39.0,1500.2363,84.8847,27.0,7.0,4.0,http://www.gmcsurat.edu.in
202.0,0.0198,0.599,0.0,82.0,50.0,167.2939,89.0263,4.0,7.0,32.0,http://investinmanipur.nic.in
202.0,0.0248,0.1733,0.0,18.0,44.0,5466.4727,99.3501,26.0,13.0,1.0,http://nsdiindia.gov.in
202.0,0.0495,0.2228,0.0,20.0,35.0,960.2764,87.0912,9.0,11.0,3.0,http://kolasib.nic.in
202.0,0.1337,0.2277,2.0,4.0,39.0,6874.2871,60.368,39.0,14.0,0.0,http://jagtial.telangana.gov.in
202.0,0.2525,0.5099,0.0,5.0,36.0,2105.6455,95.9916,27.0,12.0,0.0,http://megipr.gov.in
202.0,0.495,0.2228,1.0,8.0,19.0,15030.5859,99.8541,23.0,12.0,2.0,http://www.nitttrkol.ac.in
203.0,0.0,0.1429,0.0,18.0,37.0,2655.7871,90.9528,19.0,11.0,0.0,http://pbsocialsecurity.gov.in
203.0,0.0,0.2414,6.0,3.0,26.0,7874.1592,98.7218,80.0,13.0,3.0,http://www.aegcl.co.in
203.0,0.0099,0.1379,0.0,2.0,33.0,1644.2021,96.1919,19.0,7.0,0.0,http://megbad.gov.in
203.0,0.0099,0.2512,1.0,11.0,45.0,641.3965,96.3023,15.0,13.0,2.0,http://mansa.gov.in
203.0,0.0099,0.4433,1.0,22.0,26.0,2178.3818,96.8935,28.0,11.0,0.0,http://www.kvbaripada.edu.in
203.0,0.0394,0.0591,1.0,1.0,0.0,114.877,93.592,0.0,2.0,0.0,http://archaeology.kerala.gov.in
203.0,0.0591,1.3645,0.0,72.0,33.0,126.7256,94.1657,32.0,8.0,31.0,http://www.tvpm.stpi.in
203.0,0.0985,0.1182,2.0,22.0,21.0,2327.0547,98.9995,37.0,12.0,0.0,http://designclinicsmsme.org
203.0,0.133,0.0197,0.0,42.0,16.0,102.2666,88.3175,3.0,8.0,1.0,http://ccftamt.gov.in
203.0,0.1429,0.1182,0.0,6.0,45.0,613.4531,95.1168,9.0,13.0,1.0,http://golaghatjudiciary.gov.in
203.0,0.1429,0.5468,1.0,19.0,38.0,14948.8965,99.6158,44.0,19.0,10.0,http://riebhopal.nic.in
203.0,0.2315,0.0493,1.0,8.0,36.0,220.1348,79.9985,18.0,9.0,5.0,http://www.landrecords.mp.gov.in
203.0,0.2315,0.2365,0.0,252.0,28.0,5499.1582,99.7593,33.0,12.0,1.0,http://hpiph.org
203.0,0.3054,0.2266,0.0,5.0,41.0,1768.1934,97.6846,21.0,13.0,0.0,http://www.ihmhyd.org
204.0,0.0,0.3186,1.0,187.0,53.0,131.4033,74.0913,65.0,10.0,0.0,http://indiancourts.nic.in
204.0,0.0098,0.0343,0.0,0.0,49.0,2345.1797,87.4765,24.0,16.0,0.0,http://www.herc.gov.in
204.0,0.0196,0.0735,1.0,4.0,11.0,5821.6992,99.4864,13.0,17.0,0.0,http://chandigarhcensus.gov.in
204.0,0.0196,0.2059,0.0,86.0,84.0,788.6279,85.2983,14.0,11.0,1.0,http://meaprotocol.nic.in
204.0,0.0245,0.0784,1.0,11.0,56.0,249.9492,88.9747,19.0,12.0,0.0,http://www.kottakkal.lsgkerala.gov.in
204.0,0.2598,0.2353,1.0,10.0,14.0,2661.2197,97.1413,6.0,17.0,0.0,http://tourismnagaland.com
205.0,0.0,0.1024,0.0,117.0,17.0,226.4023,94.4827,48.0,7.0,1.0,http://www.cofmow.gov.in
205.0,0.0,0.1707,0.0,217.0,31.0,1723.6006,97.5121,67.0,16.0,0.0,http://fatehgarhsahibpolice.org
205.0,0.0146,0.6634,0.0,87.0,29.0,105.5449,80.3744,48.0,11.0,39.0,http://kelsa.gov.in
205.0,0.0439,0.1073,0.0,5.0,42.0,60.6055,65.8991,6.0,6.0,1.0,http://www.bheljhs.co.in
205.0,0.078,0.2585,0.0,17.0,40.0,5300.7539,95.441,35.0,13.0,14.0,http://www.ndmindia.nic.in
205.0,0.1561,0.1122,0.0,24.0,25.0,2112.2656,96.2936,25.0,12.0,11.0,http://asbb.gov.in
206.0,0.0,0.3883,1.0,28.0,26.0,94.542,75.3974,14.0,11.0,6.0,http://cac.gov.in
206.0,0.0049,0.1699,1.0,21.0,18.0,2769.9023,79.8764,13.0,16.0,6.0,http://cfslpune.gov.in
206.0,0.0146,0.0437,0.0,5.0,5.0,88.8662,96.0626,3.0,5.0,0.0,http://schoolgis.nic.in
206.0,0.1456,0.1699,1.0,138.0,25.0,6373.5049,98.4238,48.0,19.0,2.0,http://www.idabihar.com
207.0,0.0,0.0966,1.0,474.0,67.0,770.7549,86.5276,113.0,12.0,1.0,http://chandigarh.gov.in
207.0,0.0,0.1256,1.0,478.0,75.0,681.418,84.9349,126.0,13.0,1.0,http://tikamgarh.nic.in
207.0,0.0,0.1787,0.0,218.0,26.0,999.708,95.7958,66.0,18.0,0.0,http://patialapolice.org
207.0,0.0,0.3285,0.0,4.0,39.0,1682.9707,12.8278,26.0,7.0,13.0,http://pwd.mizoram.gov.in
207.0,0.0,0.3478,1.0,98.0,33.0,180.3252,83.671,23.0,15.0,1.0,http://www.twadboard.gov.in
207.0,0.0145,0.058,0.0,9.0,49.0,202.3555,86.0563,16.0,10.0,0.0,http://www.maradu.lsgkerala.gov.in
207.0,0.0193,0.1014,0.0,9.0,24.0,943.8965,93.5434,20.0,10.0,0.0,http://ccane1.nic.in
207.0,0.0242,0.5072,10.0,38.0,39.0,2565.6475,97.1891,130.0,9.0,0.0,http://www.kvgajapati.org
207.0,0.0725,0.1498,1.0,22.0,47.0,1917.5645,99.3682,27.0,6.0,6.0,http://bellary.nic.in
207.0,0.0821,0.1787,1.0,1.0,48.0,614.7627,86.9649,7.0,4.0,38.0,http://www.sebi.gov.in/sebiweb/edifar/edifar.jsp
207.0,0.087,0.0966,1.0,7.0,45.0,1023.8701,92.0396,23.0,13.0,0.0,http://chungthangsubdivision.nic.in
207.0,0.1111,0.2174,0.0,24.0,23.0,523.7578,96.6718,22.0,14.0,0.0,http://nicngl.nic.in
207.0,0.1691,0.2174,0.0,13.0,47.0,43838.3135,99.5633,169.0,11.0,1.0,http://jharenvis.nic.in
208.0,0.0,0.0913,0.0,61.0,8.0,92.9961,79.6751,11.0,8.0,3.0,http://labour.kar.nic.in
208.0,0.0,0.0962,1.0,91.0,38.0,5145.6553,99.1114,24.0,12.0,4.0,http://sje.rajasthan.gov.in
208.0,0.0,0.1587,2.0,63.0,36.0,491.1982,89.8007,18.0,16.0,0.0,http://odishapost.gov.in
208.0,0.0,0.4519,2.0,49.0,39.0,91.4414,85.371,13.0,6.0,1.0,http://planning.up.nic.in
208.0,0.0529,0.1058,2.0,17.0,24.0,1146.9746,96.9088,9.0,19.0,1.0,http://gujarathousingboard.org
208.0,0.0625,1.2163,1.0,1.0,4.0,1058.6865,96.5159,38.0,9.0,33.0,http://results.vtu.ac.in
208.0,0.1106,0.101,1.0,4.0,29.0,4238.1543,99.8264,66.0,13.0,7.0,http://horti.tripura.gov.in
208.0,0.2548,0.2067,2.0,2.0,18.0,408.0898,89.3906,0.0,12.0,1.0,http://chdenggadmissions.nic.in
208.0,0.6394,0.1394,0.0,23.0,17.0,47.8984,75.683,7.0,7.0,3.0,http://commissionerchambal.nic.in
209.0,0.0,0.0718,4.0,70.0,33.0,654.1924,98.0286,43.0,9.0,0.0,http://himachal.gov.in/index.php?lang=1&dpt_id=173
209.0,0.0,0.2584,7.0,67.0,20.0,509.2559,96.7717,22.0,10.0,9.0,http://www.igcar.gov.in
209.0,0.0048,0.0909,2.0,36.0,13.0,379.6436,98.0358,11.0,15.0,1.0,http://pb.bsf.gov.in
209.0,0.0048,0.1244,3.0,5.0,5.0,117.1201,72.6659,11.0,5.0,0.0,http://janaushadhi.gov.in
209.0,0.0957,0.1435,1.0,14.0,27.0,468.4385,68.2107,11.0,15.0,0.0,http://www.tnhsp.org
209.0,0.1675,0.4354,1.0,57.0,27.0,162.71,83.7037,9.0,11.0,12.0,http://cenexcisenagpur.nic.in
209.0,0.1722,0.1435,0.0,18.0,26.0,2431.3311,28.1072,50.0,16.0,19.0,http://www.wbpspm.gov.in
209.0,0.201,0.2632,1.0,1.0,42.0,1381.1631,96.7197,4.0,16.0,29.0,http://centralexciseludhiana.gov.in
209.0,0.2297,0.2536,1.0,132.0,54.0,2516.6572,95.0914,61.0,7.0,10.0,http://krishna.nic.in
209.0,0.2488,0.8278,0.0,38.0,9.0,46.6533,78.2785,7.0,6.0,17.0,http://www.tn.gov.in/serc
209.0,0.4019,0.0574,0.0,32.0,21.0,1003.7383,98.794,8.0,14.0,0.0,http://sheepjammu.nic.in
210.0,0.0,0.1286,1.0,55.0,46.0,3759.8721,99.6694,51.0,14.0,1.0,http://www.tripurajica.com
210.0,0.0,0.2714,0.0,4.0,44.0,2813.1104,47.5032,33.0,16.0,12.0,http://scert.mizoram.gov.in
210.0,0.0,0.2952,1.0,230.0,17.0,1401.7764,95.6595,78.0,12.0,8.0,http://www.tn.gov.in/tsunami
210.0,0.0,0.9286,1.0,31.0,40.0,581.6992,85.7644,22.0,8.0,39.0,http://apsac.ap.gov.in
210.0,0.0095,0.1952,1.0,119.0,21.0,1491.5088,97.3095,25.0,9.0,3.0,http://www.kvno1afssuratgarh.nic.in
